Date,Share Price,NAV,Discount
09/12/2024,$18.72 ,$20.92 ,-10.52%
09/11/2024,$18.56 ,$20.71 ,-10.38%
09/10/2024,$18.31 ,$20.26 ,-9.62%
09/09/2024,$18.40 ,$20.24 ,-9.09%
09/06/2024,$18.11 ,$20.00 ,-9.45%
09/05/2024,$18.51 ,$20.44 ,-9.44%
09/04/2024,$18.56 ,$20.44 ,-9.20%
09/03/2024,$18.83 ,$20.49 ,-8.10%
8/30/2024 ,$19.37 ,$21.30 ,-9.06%
8/29/2024 ,$19.20 ,$21.17 ,-9.31%
8/28/2024 ,$19.18 ,$21.27 ,-9.83%
8/27/2024 ,$19.42 ,$21.59 ,-10.05%
8/26/2024 ,$19.31 ,$21.51 ,-10.23%
8/23/2024 ,$19.53 ,$21.79 ,-10.37%
8/22/2024 ,$19.16 ,$21.60 ,-11.30%
8/21/2024 ,$19.43 ,$21.89 ,-11.24%
8/20/2024 ,$19.39 ,$21.72 ,-10.73%
8/19/2024 ,$19.57 ,$21.76 ,-10.06%
8/16/2024 ,$19.02 ,$21.48 ,-11.45%
8/15/2024 ,$19.04 ,$21.38 ,-10.94%
8/14/2024 ,$18.93 ,$21.14 ,-10.45%
8/13/2024 ,$18.81 ,$21.06 ,-10.68%
08/12/2024,$18.45 ,$20.62 ,-10.52%
08/09/2024,$18.24 ,$20.48 ,-10.94%
08/08/2024,$18.10 ,$20.44 ,-11.45%
08/07/2024,$17.53 ,$19.82 ,-11.55%
08/06/2024,$17.60 ,$20.11 ,-12.48%
08/05/2024,$17.08 ,$19.90 ,-14.17%
08/02/2024,$17.61 ,$20.32 ,-13.34%
08/01/2024,$18.34 ,$20.83 ,-11.95%
7/31/2024 ,$18.84 ,$20.80 ,-9.42%
7/30/2024 ,$18.25 ,$20.80 ,-12.26%
7/29/2024 ,$18.55 ,$21.21 ,-12.54%
7/26/2024 ,$18.54 ,$21.36 ,-13.20%
7/25/2024 ,$18.62 ,$21.20 ,-12.17%
7/24/2024 ,$19.07 ,$21.58 ,-11.63%
7/23/2024 ,$19.55 ,$22.26 ,-12.17%
7/22/2024 ,$19.69 ,$22.18 ,-11.23%
7/19/2024 ,$19.45 ,$21.86 ,-11.02%
7/18/2024 ,$19.51 ,$22.03 ,-11.44%
7/17/2024 ,$19.91 ,$22.22 ,-10.40%
7/16/2024 ,$20.57 ,$22.96 ,-10.41%
7/15/2024 ,$20.64 ,$22.91 ,-9.91%
07/12/2024,$20.46 ,$23.12 ,-11.51%
07/11/2024,$20.28 ,$22.96 ,-11.67%
07/10/2024,$20.60 ,$23.37 ,-11.85%
07/09/2024,$20.22 ,$23.22 ,-12.92%
07/08/2024,$20.35 ,$23.26 ,-12.51%
07/05/2024,$20.39 ,$23.20 ,-12.11%
07/03/2024,$20.39 ,$23.12 ,-11.81%
07/02/2024,$20.34 ,$22.90 ,-11.18%
07/01/2024,$20.38 ,$22.79 ,-10.57%
6/27/2024 ,$19.87 ,$22.80 ,-12.85%
6/26/2024 ,$19.80 ,$22.66 ,-12.62%
6/25/2024 ,$19.55 ,$22.65 ,-13.69%
6/24/2024 ,$19.39 ,$22.28 ,-12.97%
6/21/2024 ,$19.57 ,$22.55 ,-13.22%
6/20/2024 ,$19.61 ,$22.65 ,-13.42%
6/18/2024 ,$19.64 ,$22.90 ,-14.24%
6/17/2024 ,$19.70 ,$22.69 ,-13.18%
6/14/2024 ,$19.56 ,$22.85 ,-14.40%
6/13/2024 ,$19.83 ,$22.85 ,-13.22%
06/12/2024,$19.84 ,$22.79 ,-12.94%
06/11/2024,$19.55 ,$22.43 ,-12.84%
06/10/2024,$19.56 ,$22.44 ,-12.83%
06/07/2024,$19.38 ,$22.25 ,-12.90%
06/06/2024,$19.46 ,$22.31 ,-12.77%
06/05/2024,$19.73 ,$22.37 ,-11.80%
06/04/2024,$19.62 ,$22.02 ,-10.90%
06/03/2024,$19.84 ,$22.08 ,-10.14%
5/31/2024 ,$19.71 ,$22.16 ,-11.06%
5/30/2024 ,$19.67 ,$22.36 ,-12.03%
5/29/2024 ,$19.65 ,$22.56 ,-12.90%
5/28/2024 ,$19.75 ,$22.70 ,-13.00%
5/24/2024 ,$19.35 ,$22.40 ,-13.62%
5/23/2024 ,$18.84 ,$22.22 ,-15.21%
5/22/2024 ,$18.95 ,$22.10 ,-14.25%
5/21/2024 ,$19.00 ,$22.15 ,-14.22%
5/20/2024 ,$18.99 ,$22.13 ,-14.19%
5/17/2024 ,$18.44 ,$22.01 ,-16.22%
5/16/2024 ,$18.38 ,$21.96 ,-16.30%
5/15/2024 ,$18.47 ,$22.00 ,-16.05%
5/14/2024 ,$18.25 ,$21.64 ,-15.67%
5/13/2024 ,$18.22 ,$21.57 ,-15.53%
05/10/2024,$18.23 ,$21.54 ,-15.37%
05/09/2024,$18.23 ,$21.51 ,-15.25%
05/08/2024,$18.17 ,$21.52 ,-15.57%
05/07/2024,$18.18 ,$21.55 ,-15.64%
05/06/2024,$18.17 ,$21.63 ,-16.00%
05/03/2024,$17.84 ,$21.41 ,-16.67%
05/02/2024,$17.56 ,$21.22 ,-17.25%
05/01/2024,$17.41 ,$20.93 ,-16.82%
4/30/2024 ,$17.33 ,$21.06 ,-17.71%
4/29/2024 ,$17.70 ,$21.35 ,-17.10%
4/26/2024 ,$17.62 ,$21.43 ,-17.78%
4/25/2024 ,$17.30 ,$21.08 ,-17.93%
4/24/2024 ,$17.32 ,$21.02 ,-17.60%
4/23/2024 ,$17.30 ,$20.45 ,-15.40%
4/22/2024 ,$17.17 ,$20.45 ,-16.04%
